user_id,ab_group,ts,pdate
rBQj12Mc8yKKmgAiECNyAg==,A,2023-05-01 10:02:18.072200,2023-05-01
rBQj12Mc8yKKmgAiECNyAg==,A,2023-05-01 10:02:58.435894,2023-05-01
rBQj12Mc8yKKmgAiECNyAg==,A,2023-05-01 10:11:34.022895,2023-05-01
rBQj12Mc8yKKmgAiECNyAg==,A,2023-05-01 10:11:36.656983,2023-05-01
rBQj12Mc8yKKmgAiECNyAg==,A,2023-05-01 10:11:44.224891,2023-05-01
rBQj12Mc8yKKmgAiECNyAg==,A,2023-05-01 10:11:58.969819,2023-05-01
rBQj12O74aiESwAfA18lAg==,A,2023-05-02 13:19:33.505292,2023-05-02
rBQj12O74aiESwAfA18lAg==,A,2023-05-02 13:20:00.642606,2023-05-02
rBQj12O74aiESwAfA18lAg==,A,2023-05-02 13:20:40.238129,2023-05-02
rBQj12O74aiESwAfA18lAg==,A,2023-05-02 13:23:49.515970,2023-05-02
rBQj12O74aiESwAfA18lAg==,A,2023-05-02 13:32:19.876769,2023-05-02
rBQj12O8K3iEWQAeBCHzAg==,A,2023-05-03 15:07:14.485072,2023-05-03
rBQj12O8K3iEWQAeBCHzAg==,A,2023-05-03 15:07:43.530612,2023-05-03
rBQj12O8K3iEWQAeBCHzAg==,A,2023-05-03 15:08:18.656357,2023-05-03
rBQj12O8K3iEWQAeBCHzAg==,A,2023-05-03 15:09:24.066016,2023-05-03
rBQj12O8K3iEWQAeBCHzAg==,A,2023-05-03 15:11:22.879136,2023-05-03
rBQj12O8K3iEWQAeBCHzAg==,A,2023-05-03 15:12:02.516155,2023-05-03
rBQj12O8K3iEWQAeBCHzAg==,A,2023-05-03 15:12:23.934600,2023-05-03
rBQj12O8K3iEWQAeBCHzAg==,A,2023-05-03 15:12:47.595205,2023-05-03
rBQj12O8K3iEWQAeBCHzAg==,A,2023-05-03 15:13:38.054236,2023-05-03
rBQj12O8K3iEWQAeBCHzAg==,A,2023-05-03 15:17:44.075029,2023-05-03
rBQj12O8K3iEWQAeBCHzAg==,A,2023-05-03 15:18:28.159110,2023-05-03
rBQj12O8K3iEWQAeBCHzAg==,A,2023-05-03 15:18:35.007263,2023-05-03
rBQj12O8K3iEWQAeBCHzAg==,A,2023-05-03 15:19:24.770164,2023-05-03
rBQj12O9qhWEWQAeCAiCAg==,A,2023-05-02 21:00:43.185128,2023-05-02
rBQj12O9qhWEWQAeCAiCAg==,A,2023-05-02 21:07:23.915863,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:09:42.370686,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:10:26.751688,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:11:32.361040,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:12:27.774903,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:14:21.403344,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:14:46.712725,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:17:22.399974,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:18:06.193390,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:19:42.441863,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:20:05.527575,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:21:58.502194,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:23:35.562825,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:23:57.627353,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:25:00.457460,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:25:40.493593,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:27:23.165667,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:28:26.985807,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:28:48.361996,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:29:39.367992,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:31:32.429481,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:33:17.020795,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:37:12.370712,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 11:46:57.744919,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 21:28:49.424766,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 21:29:27.002491,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 21:30:20.655493,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 21:30:57.354968,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 21:32:35.712301,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 21:35:30.308454,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 21:36:00.336256,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 21:36:42.929028,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 23:57:28.345292,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 23:58:45.758364,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-02 23:59:41.674194,2023-05-02
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-03 00:00:28.805179,2023-05-03
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-03 00:01:12.907320,2023-05-03
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-03 00:01:20.052492,2023-05-03
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-03 00:17:31.761538,2023-05-03
rBQj12RHzqOXLgAeA3dUAg==,A,2023-05-03 00:17:49.794274,2023-05-03
rBQj1GKq5Ti84wAgDGIlAg==,A,2023-05-02 08:40:00.197621,2023-05-02
rBQj1GKq5Ti84wAgDGIlAg==,A,2023-05-02 08:41:19.310036,2023-05-02
rBQj1GKq5Ti84wAgDGIlAg==,A,2023-05-02 08:44:30.621028,2023-05-02
rBQj1GKq5Ti84wAgDGIlAg==,A,2023-05-02 08:47:50.588866,2023-05-02
rBQj1GKq5Ti84wAgDGIlAg==,A,2023-05-02 08:51:03.668707,2023-05-02
rBQj1GKq5Ti84wAgDGIlAg==,A,2023-05-02 08:57:57.735643,2023-05-02
rBQj1GKq5Ti84wAgDGIlAg==,A,2023-05-02 08:59:23.803292,2023-05-02
rBQj1GQKxzkccgAfBPlUAg==,A,2023-05-03 13:18:55.022386,2023-05-03
rBQj1GQKxzkccgAfBPlUAg==,A,2023-05-03 13:22:01.344418,2023-05-03
rBQj1GQKxzkccgAfBPlUAg==,A,2023-05-03 13:30:06.005894,2023-05-03
rBQj1GRHj4QBLgAeAyXCAg==,A,2023-05-01 18:02:00.791961,2023-05-01
rBQj1GRHj4QBLgAeAyXCAg==,A,2023-05-01 18:10:30.175714,2023-05-01
rBQj1WQO8uaGYwAeDtGNAg==,A,2023-05-02 02:50:58.281390,2023-05-02
rBQj1WQO8uaGYwAeDtGNAg==,A,2023-05-02 03:13:18.973233,2023-05-02
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 06:14:49.241685,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 06:17:01.600306,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 06:17:31.081882,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 06:18:14.393559,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 06:20:10.144213,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 06:20:56.043233,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 06:21:24.307279,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 06:22:25.365961,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 06:29:39.571421,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 06:33:58.664728,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 06:43:29.798644,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 06:56:48.442908,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 06:57:24.673685,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 10:51:01.690694,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 10:51:30.946964,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 11:02:50.235065,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 11:03:03.755309,2023-05-03
rBQj1WQOufGGVQAfDjnGAg==,A,2023-05-03 11:04:53.037206,2023-05-03
rBQj1mJ7ckFrCwAhCZnGAg==,A,2023-05-02 04:15:56.354641,2023-05-02
rBQj1mJ7ckFrCwAhCZnGAg==,A,2023-05-02 04:18:19.686300,2023-05-02
rBQj1mJ7ckFrCwAhCZnGAg==,A,2023-05-02 04:38:54.276428,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:30:30.006407,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:31:29.713499,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:32:33.886258,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:34:29.694472,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:35:42.979929,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:42:21.112849,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:47:38.649483,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:48:02.180291,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:50:59.337621,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:51:20.395340,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:51:43.457941,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:52:04.793065,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:52:30.574714,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:53:40.355100,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:57:31.687046,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:58:15.684280,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:58:37.437888,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 13:59:29.948798,2023-05-02
rBQj1mO8T7S9DgAgBJRIAg==,A,2023-05-02 14:00:33.632787,2023-05-02
rBQj22O8XtWSxQAfBLsNAg==,A,2023-05-01 18:31:00.049346,2023-05-01
rBQj22O8XtWSxQAfBLsNAg==,A,2023-05-01 18:31:14.646300,2023-05-01
rBQj22O8XtWSxQAfBLsNAg==,A,2023-05-01 18:40:09.624229,2023-05-01
rBQj22O8XtWSxQAfBLsNAg==,A,2023-05-01 19:15:27.004687,2023-05-01
rBQj22O8XtWSxQAfBLsNAg==,A,2023-05-01 19:15:48.529715,2023-05-01
rBQj22O8XtWSxQAfBLsNAg==,A,2023-05-01 19:16:27.060279,2023-05-01
rBQj22O8XtWSxQAfBLsNAg==,A,2023-05-01 19:17:28.722679,2023-05-01
rBQj22O8XtWSxQAfBLsNAg==,A,2023-05-01 19:17:37.297781,2023-05-01
rBQj22O8XtWSxQAfBLsNAg==,A,2023-05-01 19:20:35.777667,2023-05-01
rBQj22O8XtWSxQAfBLsNAg==,A,2023-05-01 19:20:56.856394,2023-05-01
rBQj22O8XtWSxQAfBLsNAg==,A,2023-05-01 19:22:55.597948,2023-05-01
rBQj22O9UC+StgAeBwRBAg==,A,2023-05-01 18:30:11.492143,2023-05-01
rBQj22O9UC+StgAeBwRBAg==,A,2023-05-01 18:35:44.862569,2023-05-01
rBQj22O9UC+StgAeBwRBAg==,A,2023-05-01 18:38:01.721189,2023-05-01
rBQj22O9UC+StgAeBwRBAg==,A,2023-05-01 18:39:20.885932,2023-05-01
rBQj22O9UC+StgAeBwRBAg==,A,2023-05-01 18:40:01.374193,2023-05-01
rBQj22O9UC+StgAeBwRBAg==,A,2023-05-01 18:40:51.860027,2023-05-01
rBQj22O9UC+StgAeBwRBAg==,A,2023-05-01 18:45:40.222001,2023-05-01
rBQj22O9UC+StgAeBwRBAg==,A,2023-05-01 18:46:06.299527,2023-05-01
rBQj22O9UC+StgAeBwRBAg==,A,2023-05-01 18:46:58.011118,2023-05-01
rBQj22O9UC+StgAeBwRBAg==,A,2023-05-01 18:47:15.134339,2023-05-01
rBQj22O9UC+StgAeBwRBAg==,A,2023-05-01 18:47:41.406322,2023-05-01
rBQj22O9UC+StgAeBwRBAg==,A,2023-05-01 18:49:03.146549,2023-05-01
rBQj2WQK/G0w7gAeBYa0Ag==,A,2023-05-03 04:30:48.616027,2023-05-03
rBQj2WQK/G0w7gAeBYa0Ag==,A,2023-05-03 04:32:36.650992,2023-05-03
rBQj2WQK/G0w7gAeBYa0Ag==,A,2023-05-03 04:38:57.284636,2023-05-03
rBQj2WQK/G0w7gAeBYa0Ag==,A,2023-05-03 05:05:33.051224,2023-05-03
rBQj2mGBYeY65QAhH2m/Ag==,A,2023-05-01 14:52:21.455503,2023-05-01
rBQj2mGBYeY65QAhH2m/Ag==,A,2023-05-01 14:53:09.695630,2023-05-01
rBQj2mGBYeY65QAhH2m/Ag==,A,2023-05-01 14:55:15.313601,2023-05-01
rBQj2mGBYeY65QAhH2m/Ag==,A,2023-05-01 14:55:43.985224,2023-05-01
rBQj2mGBYeY65QAhH2m/Ag==,A,2023-05-01 14:57:52.146390,2023-05-01
rBQj2mGBYeY65QAhH2m/Ag==,A,2023-05-01 14:58:04.270419,2023-05-01
rBQj2mGBYeY65QAhH2m/Ag==,A,2023-05-01 14:58:10.695631,2023-05-01
rBQj2mGBYeY65QAhH2m/Ag==,A,2023-05-01 15:08:52.926967,2023-05-01
rBQj2mGBYeY65QAhH2m/Ag==,A,2023-05-01 15:09:58.343355,2023-05-01
rBQj2mGBYeY65QAhH2m/Ag==,A,2023-05-01 15:10:58.143039,2023-05-01
rBQj2mGBYeY65QAhH2m/Ag==,A,2023-05-01 15:11:02.744846,2023-05-01
rBQj2mGBYeY65QAhH2m/Ag==,A,2023-05-01 15:11:30.442706,2023-05-01
rBQj2mQPX4URwwAeD/iAAg==,A,2023-05-01 15:52:22.700733,2023-05-01
rBQj2mQPX4URwwAeD/iAAg==,A,2023-05-01 15:58:08.998162,2023-05-01
rBQj2mQPX4URwwAeD/iAAg==,A,2023-05-01 15:58:25.626733,2023-05-01
rBQj3GRH9a+1cwAfA6lZAg==,A,2023-05-02 20:33:10.437827,2023-05-02
rBQj3GRH9a+1cwAfA6lZAg==,A,2023-05-02 20:47:33.089255,2023-05-02
rBQj3WRHoM1eJgAfAzunAg==,A,2023-05-01 14:53:19.011906,2023-05-01
rBQj3WRHoM1eJgAfAzunAg==,A,2023-05-01 14:54:03.026925,2023-05-01
rBQj3WRHoM1eJgAfAzunAg==,A,2023-05-01 14:56:28.852569,2023-05-01
rBQj3WRHoM1eJgAfAzunAg==,A,2023-05-01 14:57:46.815357,2023-05-01
rBQj3WRHoM1eJgAfAzunAg==,A,2023-05-01 14:58:25.325772,2023-05-01
rBQj3WRHoM1eJgAfAzunAg==,A,2023-05-01 14:58:54.779286,2023-05-01
rBQj3WRIvzdeHwAeBKMWAg==,A,2023-05-02 06:15:52.269124,2023-05-02
rBQj3WRIvzdeHwAeBKMWAg==,A,2023-05-02 06:16:37.432223,2023-05-02
rBQj3WRIvzdeHwAeBKMWAg==,A,2023-05-02 06:18:29.470007,2023-05-02
rBQj3WRIvzdeHwAeBKMWAg==,A,2023-05-02 06:19:04.208894,2023-05-02
rBQj3WRIvzdeHwAeBKMWAg==,A,2023-05-02 06:30:57.910619,2023-05-02
rBQj42PidOWsQAAeKV5CAg==,A,2023-05-02 16:39:32.566799,2023-05-02
rBQj42PidOWsQAAeKV5CAg==,A,2023-05-02 16:41:16.472833,2023-05-02
rBQj42PidOWsQAAeKV5CAg==,A,2023-05-02 16:46:30.850542,2023-05-02
rBQj42PidOWsQAAeKV5CAg==,A,2023-05-02 16:47:38.548499,2023-05-02
rBQj42PqZz2sQAAePkttAg==,A,2023-05-03 17:22:54.857936,2023-05-03
rBQj42PqZz2sQAAePkttAg==,A,2023-05-03 17:29:41.217394,2023-05-03
rBQj42Prc1esQAAeQQzvAg==,A,2023-05-03 14:19:01.649349,2023-05-03
rBQj42Prc1esQAAeQQzvAg==,A,2023-05-03 14:25:56.420531,2023-05-03
rBQj42Prc1esQAAeQQzvAg==,A,2023-05-03 14:26:17.939595,2023-05-03
rBQj42Prc1esQAAeQQzvAg==,A,2023-05-03 15:18:25.307750,2023-05-03
rBQj42Prc1esQAAeQQzvAg==,A,2023-05-03 15:18:42.920161,2023-05-03
rBQj42Prc1esQAAeQQzvAg==,A,2023-05-03 15:43:52.950407,2023-05-03
rBQj42Prc1esQAAeQQzvAg==,A,2023-05-03 15:44:07.815460,2023-05-03
rBQj42Prc1esQAAeQQzvAg==,A,2023-05-03 15:58:59.958783,2023-05-03
rBQj42Prc1esQAAeQQzvAg==,A,2023-05-03 16:18:57.966971,2023-05-03
rBQj4WPbqTYXDAAfGAN4Ag==,A,2023-05-03 09:39:49.014099,2023-05-03
rBQj4WPbqTYXDAAfGAN4Ag==,A,2023-05-03 09:41:43.207175,2023-05-03
rBQj4WPbqTYXDAAfGAN4Ag==,A,2023-05-03 09:44:46.049298,2023-05-03
rBQj4WPbqTYXDAAfGAN4Ag==,A,2023-05-03 09:44:50.049445,2023-05-03
rBQj4WPbqTYXDAAfGAN4Ag==,A,2023-05-03 09:45:02.320649,2023-05-03
rBQj4WPbqTYXDAAfGAN4Ag==,A,2023-05-03 09:50:54.415546,2023-05-03
rBQj4WPbqTYXDAAfGAN4Ag==,A,2023-05-03 09:50:54.726958,2023-05-03
rBQj4WPkG8QXDgAeLa2UAg==,A,2023-05-03 18:31:56.755502,2023-05-03
rBQj4WPkG8QXDgAeLa2UAg==,A,2023-05-03 18:32:36.041041,2023-05-03
rBQj4WPkG8QXDgAeLa2UAg==,A,2023-05-03 18:44:25.053591,2023-05-03
rBQj4WPkG8QXDgAeLa2UAg==,A,2023-05-03 18:46:40.514928,2023-05-03
rBQj4WPkG8QXDgAeLa2UAg==,A,2023-05-03 18:48:38.918487,2023-05-03
rBQj4WPkG8QXDgAeLa2UAg==,A,2023-05-03 18:49:32.569759,2023-05-03
rBQj4WPkG8QXDgAeLa2UAg==,A,2023-05-03 18:50:02.734234,2023-05-03
rBQj4WPkG8QXDgAeLa2UAg==,A,2023-05-03 18:56:47.042427,2023-05-03
rBQj4WPqBv4XDAAfPQo7Ag==,A,2023-05-03 11:42:32.960337,2023-05-03
rBQj4WPqBv4XDAAfPQo7Ag==,A,2023-05-03 12:05:01.674081,2023-05-03
rBQj4WPqBv4XDAAfPQo7Ag==,A,2023-05-03 12:05:38.543089,2023-05-03
rBQj4WRIFwUkIwAfA9PzAg==,A,2023-05-01 11:05:09.434559,2023-05-01
rBQj4WRIFwUkIwAfA9PzAg==,A,2023-05-01 11:06:01.481168,2023-05-01
rBQj4WRIFwUkIwAfA9PzAg==,A,2023-05-01 11:06:27.886039,2023-05-01
rBQj4WRIFwUkIwAfA9PzAg==,A,2023-05-01 11:20:32.733894,2023-05-01
rBQj4mPh8enDOQAeJ8faAg==,A,2023-05-03 04:31:33.774735,2023-05-03
rBQj4mPh8enDOQAeJ8faAg==,A,2023-05-03 04:34:42.529743,2023-05-03
rBQj4mPh8enDOQAeJ8faAg==,A,2023-05-03 04:40:40.978804,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 08:10:56.472166,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 08:14:09.132049,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 08:14:37.948784,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 08:15:16.096538,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 08:22:47.567587,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 08:38:46.103924,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 08:41:03.179023,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 08:42:02.280340,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 08:53:29.778547,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 08:59:29.901899,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 08:59:55.035109,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 09:01:39.531209,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 09:02:01.296399,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 09:20:17.012957,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 09:22:18.594144,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 09:22:39.378800,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 09:25:04.769124,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 09:26:01.143468,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 09:27:18.276293,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 09:29:56.568244,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 09:34:17.761909,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 09:36:10.671603,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 09:46:28.846230,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 09:49:35.052847,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-01 09:50:05.813096,2023-05-01
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 09:55:43.525560,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 09:58:25.789947,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 10:12:18.878223,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 10:12:59.193437,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 10:20:01.896125,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 10:20:29.181041,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 10:25:13.924034,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 10:26:00.758519,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 10:26:47.986188,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 10:27:34.069054,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 10:28:21.957294,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 10:30:08.489987,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 10:31:06.259203,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 10:32:21.250590,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 10:33:07.984548,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 10:34:14.360799,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 10:34:41.456526,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 11:26:57.881099,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 11:27:55.801302,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 11:33:20.793306,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 11:34:01.757469,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 11:34:45.240895,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 11:35:23.516394,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 11:37:58.482831,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 11:39:21.185411,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 11:39:53.826288,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 11:40:15.119071,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 11:45:06.221028,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:03:35.838270,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:04:57.871902,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:05:35.250786,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:07:09.843182,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:07:26.982865,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:08:26.134929,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:10:11.984604,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:10:58.126274,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:12:34.821228,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:13:12.317612,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:13:58.543334,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:14:20.158766,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:21:56.366857,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:31:05.871114,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:31:45.062729,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:32:40.896901,2023-05-03
rBQj4mRIu34P2wAgBJxCAg==,A,2023-05-03 12:42:55.928812,2023-05-03
rBQj52PbtMQd/gAfGDnnAg==,A,2023-05-01 13:17:44.558427,2023-05-01
rBQj52PbtMQd/gAfGDnnAg==,A,2023-05-01 13:18:12.947498,2023-05-01
rBQj52PbtMQd/gAfGDnnAg==,A,2023-05-01 13:23:17.082428,2023-05-01
rBQj52PbtMQd/gAfGDnnAg==,A,2023-05-01 13:26:33.824559,2023-05-01
rBQj52PbtMQd/gAfGDnnAg==,A,2023-05-01 13:26:50.223594,2023-05-01
rBQj52PbtMQd/gAfGDnnAg==,A,2023-05-01 13:27:42.352020,2023-05-01
